"query_id","subject_id","perc_identity","num_ident_matches","alig_length","mismatches","gap_openings","n_gaps","pos_match","ppos","q_start","q_end","q_len","qcov","qcovhsp","s_start","s_end","s_len","evalue","bit_score","score_raw"
"A0A0D9QV39","Q9NX70",100,200,200,0,0,0,200,100,22,221,221,90,90,1,200,200,1.16e-144,401,1030
"A0A0D9QV40","Q58EX7",95.054,1134,1193,57,2,2,1150,96.4,1,1193,1193,100,100,1,1191,1191,0,2188,5670
"A0A0D9QV41","Q9P031",90.833,218,240,22,0,0,225,93.75,1,240,241,99,99,1,240,241,2.07e-159,441,1133
"A0A0D9QV42","Q17RG1",96.432,892,925,33,0,0,906,97.95,1,925,925,100,100,2,926,926,0,1853,4801
"A0A0D9QV43","P12821",92.677,734,792,46,5,12,745,94.07,1,792,1040,76,76,1,780,1306,0,1456,3770
"A0A0D9QV44","O75334",100,101,101,0,0,0,101,100,1,101,103,98,98,1,101,1257,3.12e-64,209,531
"A0A0D9QV45","Q8N7H5",99.058,526,531,5,0,0,526,99.06,1,531,531,100,100,1,531,531,0,1075,2781
"A0A0D9QV46","Q9BSH4",94.7,268,283,15,0,0,271,95.76,15,297,297,95,95,15,297,297,0,547,1409
"A0A0D9QV47","Q9UPU9",61.57,447,726,239,13,40,536,73.83,1,694,694,100,100,1,718,718,0,808,2087
"A0A0D9QV48","Q9Y2U5",62.481,413,661,197,7,51,483,73.07,1,654,657,99,99,1,617,619,0,801,2069
"A0A0D9QV49","Q13136",66.244,783,1182,310,17,89,926,78.34,27,1186,1186,98,98,88,1202,1202,0,1455,3766
"A0A0D9QV50","O15484",98.281,629,640,11,0,0,635,99.22,1,640,640,100,100,1,640,640,0,1320,3416
"A0A0D9QV51","Q9BT23",100,127,127,0,0,0,127,100,1,127,127,100,100,1,127,127,1.35e-93,265,677
"A0A0D9QV52","O60234",100,142,142,0,0,0,142,100,1,142,142,100,100,1,142,142,2.36e-104,293,751
"A0A0D9QV53","Q1X8D7",97.082,732,754,22,0,0,737,97.75,1,754,756,99,99,1,754,754,0,1480,3831
"A0A0D9QV54","Q9NUN7",98.876,264,267,3,0,0,267,100,1,267,267,100,100,1,267,267,0,545,1404
"A0A0D9QV55","Q9ULH4",47.589,375,788,340,16,73,486,61.68,34,767,767,96,96,21,789,789,0,610,1574
"A0A0D9QV56","Q14392",97.583,646,662,16,0,0,650,98.19,1,662,662,100,100,1,662,662,0,1277,3304
"A0A0D9QV57","Q8IU54",90.099,182,202,18,1,2,184,91.09,1,202,202,100,100,1,200,200,2e-118,334,856
"A0A0D9QV58","Q9H6R3",97.664,669,685,16,0,0,677,98.83,1,685,686,99,99,1,685,686,0,1388,3593
"A0A0D9QV59","Q7Z589",99.773,1320,1323,2,1,1,1321,99.85,1,1323,1323,100,100,1,1322,1322,0,2605,6752
"A0A0D9QV60","Q7RTN6",99.536,429,431,2,0,0,430,99.77,1,431,431,100,100,1,431,431,0,894,2311
"A0A0D9QV61","O14910",100,233,233,0,0,0,233,100,1,233,233,100,100,1,233,233,6.45e-174,477,1227
"A0A0D9QV62","Q8IZI9",94.898,186,196,10,0,0,186,94.9,5,200,200,98,98,1,196,196,2.26e-132,369,946
"A0A0D9QV63","O43422",99.343,756,761,5,0,0,758,99.61,1,761,761,100,100,1,761,761,0,1571,4068
"A0A0D9QV64","P13349",98.431,251,255,4,0,0,251,98.43,1,255,255,100,100,1,255,255,0,524,1349
"A0A0D9QV65","Q9BW30",98.295,173,176,3,0,0,175,99.43,1,176,176,100,100,1,176,176,1.18e-125,350,898
"A0A0D9QV66","Q96A33",99.793,482,483,1,0,0,482,99.79,1,483,483,100,100,1,483,483,0,1000,2586
"A0A0D9QV67","P23409",100,241,241,0,0,0,241,100,1,241,241,100,100,2,242,242,0,496,1276
"A0A0D9QV68","Q86XP3",95.546,901,943,36,3,6,913,96.82,1,942,942,100,100,1,938,938,0,1760,4558
"A0A0D9QV69","K9M1U5",70.95,127,179,47,2,5,139,77.65,5,182,182,98,98,5,179,179,1.9e-69,208,530
"A0A0D9QV70","Q8WTX9",90.515,334,369,29,2,6,342,92.68,1,369,480,77,77,4,366,485,0,619,1595
"A0A0D9QV71","Q9UMZ3",96.574,2255,2335,75,2,5,2300,98.5,3,2337,2337,99,99,3,2332,2332,0,4656,12076
"A0A0D9QV72","O96014",99.435,352,354,2,0,0,354,100,1,354,354,100,100,1,354,354,0,731,1888
"A0A0D9QV73","K9M1U5",91.62,164,179,15,0,0,170,94.97,1,179,179,100,100,1,179,179,4.72e-106,301,770
"A0A0D9QV74","P80365",98.025,397,405,8,0,0,400,98.77,1,405,405,100,100,1,405,405,0,800,2067
"A0A0D9QV75","P61421",97.484,310,318,8,0,0,311,97.8,34,351,351,91,91,34,351,351,0,640,1651
"A0A0D9QV76","Q8IZI9",94.359,184,195,11,0,0,184,94.36,1,195,205,95,95,1,195,196,2.74e-130,363,933
"A0A0D9QV77","O00253",95.455,126,132,6,0,0,129,97.73,1,132,132,100,100,1,132,132,1.16e-79,230,587
"A0A0D9QV78","Q9P2Y5",97.854,684,699,15,0,0,687,98.28,1,699,699,100,100,1,699,699,0,1410,3651
"A0A0D9QV79","Q96PD7",98.969,384,388,4,0,0,387,99.74,1,388,388,100,100,1,388,388,0,797,2058
"A0A0D9QV80","Q6ZS17",93.496,1150,1230,47,4,33,1162,94.47,15,1218,1218,99,99,1,1223,1223,0,2146,5561
"A0A0D9QV81","Q6ZVX7",97.818,269,275,6,0,0,269,97.82,1,275,275,100,100,1,275,275,0,536,1380
"A0A0D9QV82","Q3SYC2",97.605,326,334,8,0,0,330,98.8,1,334,334,100,100,1,334,334,0,676,1743
"A0A0D9QV83","Q96JE9",93.489,761,814,41,2,12,773,94.96,1,803,803,100,100,1,813,813,0,1337,3459
"A0A0D9QV84","P50454",98.804,413,418,5,0,0,413,98.8,1,418,418,100,100,1,418,418,0,850,2197
"A0A0D9QV85","Q9H5J4",97.917,188,192,4,0,0,190,98.96,1,192,192,100,100,74,265,265,2.83e-141,394,1011
"A0A0D9QV86","P49711",99.45,723,727,4,0,0,725,99.72,1,727,727,100,100,1,727,727,0,1505,3897
"A0A0D9QV87","O96013",97.655,583,597,8,1,6,586,98.16,37,633,633,94,94,1,591,591,0,1176,3042
"A0A0D9QV88","Q8WTR4",97.541,595,610,10,1,5,599,98.2,1,610,610,100,100,1,605,605,0,1225,3169
"A0A0D9QV89","Q6ZNF0",97.285,430,442,8,1,4,434,98.19,1,442,442,100,100,1,438,438,0,890,2301
"A0A0D9QV90","Q6F5E8",97.282,1396,1435,38,1,1,1410,98.26,1,1434,1434,100,100,1,1435,1435,0,2776,7195
"A0A0D9QV91","P01133",93.129,1125,1208,81,2,2,1158,95.86,1,1207,1207,100,100,1,1207,1207,0,2297,5953
"A0A0D9QV92","Q6PF15",97.931,284,290,6,0,0,287,98.97,30,319,319,91,91,294,583,583,0,597,1540
"A0A0D9QV93","P23396",100,243,243,0,0,0,243,100,1,243,243,100,100,1,243,243,2.32e-179,491,1264
"A0A0D9QV94","Q3SXY7",92.489,628,679,50,1,1,645,94.99,1,678,678,100,100,1,679,679,0,1221,3158
"A0A0D9QV95","O14718",98.813,333,337,4,0,0,336,99.7,1,337,337,100,100,1,337,337,0,690,1780
"A0A0D9QV96","Q8IY81",95.683,798,834,32,2,4,813,97.48,1,830,843,98,98,1,834,847,0,1464,3790
"A0A0D9QV97","Q3ZCN5",96.392,2191,2273,72,4,10,2229,98.06,1,2273,2273,100,100,70,2332,2332,0,4529,11748
"A0A0D9QV98","Q9NY12",97.949,191,195,4,0,0,191,97.95,1,195,198,98,98,1,195,217,4.26e-126,353,907
"A0A0D9QV99","P62195",100,406,406,0,0,0,406,100,1,406,406,100,100,1,406,406,0,827,2135
"A0A0D9QVA0","Q8NI29",97.544,278,285,5,1,2,278,97.54,1,285,285,100,100,1,283,283,0,558,1437
"A0A0D9QVA1","P05156",91.938,536,583,47,0,0,555,95.2,1,583,583,100,100,1,583,583,0,1131,2925
"A0A0D9QVA2","Q92925",99.812,530,531,1,0,0,530,99.81,1,531,531,100,100,1,531,531,0,1084,2804
"A0A0D9QVA3","Q96EF6",98.561,274,278,4,0,0,275,98.92,1,278,278,100,100,1,278,278,0,560,1442
"A0A0D9QVA4","Q9BZM1",97.884,185,189,4,0,0,186,98.41,1,189,189,100,100,1,189,189,5.72e-139,385,988
"A0A0D9QVA5","P55212",96.259,283,294,10,1,1,287,97.62,1,294,294,100,100,1,293,293,0,591,1524
"A0A0D9QVA6","O15235",95.652,132,138,6,0,0,133,96.38,1,138,139,99,99,1,138,138,8.45e-95,269,687
"A0A0D9QVA7","Q9NP81",95.753,496,518,22,0,0,504,97.3,1,518,518,100,100,1,518,518,0,1018,2631
"A0A0D9QVA8","Q96AP0",93.668,429,458,28,1,1,439,95.85,81,537,537,85,85,1,458,458,0,837,2161
"A0A0D9QVA9","I3L3R5",92.105,245,266,21,0,0,256,96.24,1,266,266,100,100,1,266,266,4.79e-122,348,893
"A0A0D9QVB0","Q15653",96.91,345,356,11,0,0,348,97.75,1,356,356,100,100,1,356,356,0,689,1777
"A0A0D9QVB1","P01241",86.977,187,215,27,1,1,198,92.09,4,218,218,99,99,4,217,217,9.48e-123,346,887
"A0A0D9QVB2","Q9NPB6",98.844,342,346,3,1,1,344,99.42,1,345,345,100,100,1,346,346,0,675,1742
"A0A0D9QVB3","Q9NWR8",96.429,324,336,12,0,0,326,97.02,1,336,336,100,100,1,336,336,0,673,1736
"A0A0D9QVB4","O95487",97.865,1192,1218,21,2,5,1205,98.93,1,1213,1213,100,100,51,1268,1268,0,2447,6342
"A0A0D9QVB5","Q9H0I2",87.5,329,376,16,1,31,332,88.3,1,376,377,99,99,1,345,346,0,612,1578
"A0A0D9QVB6","Q6ZW13",92.823,194,209,14,1,1,199,95.22,118,326,326,64,64,110,317,317,2.78e-102,302,774
"A0A0D9QVB7","Q8IXJ6",98.715,384,389,5,0,0,387,99.49,1,389,389,100,100,1,389,389,0,793,2049
"A0A0D9QVB8","Q9BXS0",98.986,488,493,3,1,2,491,99.59,1,493,493,100,100,164,654,654,0,857,2214
"A0A0D9QVB9","Q9NXC2",62.435,241,386,142,2,3,317,82.12,3,385,385,99,99,1,386,390,0,528,1360
"A0A0D9QVC0","P01241",80.841,173,214,41,0,0,194,90.65,4,217,217,99,99,4,217,217,2.51e-117,332,852
"A0A0D9QVC1","Q6ZS11",93.816,531,566,35,0,0,545,96.29,1,566,566,100,100,1,566,566,0,939,2426
"A0A0D9QVC2","Q2TAA8",97.112,639,658,19,0,0,648,98.48,55,712,712,92,92,1,658,658,0,1315,3404
"A0A0D9QVC3","P14866",100,589,589,0,0,0,589,100,1,589,589,100,100,1,589,589,0,1217,3150
"A0A0D9QVC4","Q96BT3",93.75,525,560,35,0,0,539,96.25,1,560,560,100,100,1,560,561,0,997,2577
"A0A0D9QVC5","P01241",82.243,176,214,38,0,0,198,92.52,4,217,217,99,99,4,217,217,2.16e-119,337,865
"A0A0D9QVC6","P49407",99.522,416,418,2,0,0,417,99.76,1,418,418,100,100,1,418,418,0,851,2198
"A0A0D9QVC7","P61970",100,127,127,0,0,0,127,100,1,127,127,100,100,1,127,127,2.43e-94,267,682
"A0A0D9QVC8","O94956",96.615,685,709,24,0,0,690,97.32,1,709,709,100,100,1,709,709,0,1397,3616
"A0A0D9QVC9","O14974",99.098,879,887,7,1,1,883,99.55,1,886,942,94,94,1,887,1030,0,1789,4633
"A0A0D9QVD0","Q13011",93.293,306,328,14,1,8,314,95.73,1,320,320,100,100,1,328,328,0,593,1529
"A0A0D9QVD1","P01241",94.931,206,217,11,0,0,207,95.39,1,217,217,100,100,1,217,217,1.23e-137,384,985
"A0A0D9QVD2","Q9UQ49",97.897,419,428,9,0,0,424,99.07,21,448,448,96,96,1,428,428,0,866,2237
"A0A0D9QVD3","Q6P2E9",99.215,1390,1401,11,0,0,1394,99.5,1,1401,1401,100,100,1,1401,1401,0,2832,7341
"A0A0D9QVD4","P01241",97.753,174,178,4,0,0,176,98.88,1,178,178,100,100,40,217,217,1.58e-129,361,927
"A0A0D9QVD5","Q96IZ0",97.647,332,340,8,0,0,335,98.53,1,340,340,100,100,1,340,340,0,662,1707
"A0A0D9QVD6","P40259",84.848,196,231,33,2,2,210,90.91,1,231,231,100,100,1,229,229,1.44e-145,405,1040
"A0A0D9QVD7","Q15005",95.69,222,232,4,1,6,222,95.69,1,232,232,100,100,1,226,226,2.32e-162,447,1150
"A0A0D9QVD8","P35499",97.876,1797,1836,39,0,0,1816,98.91,1,1836,1836,100,100,1,1836,1836,0,3719,9645
"A0A0D9QVD9","Q8TBG4",96.994,484,499,15,0,0,492,98.6,1,499,499,100,100,1,499,499,0,1016,2626
"A0A0D9QVE0","Q496H8",93.421,71,76,5,0,0,73,96.05,1,76,106,72,72,60,135,165,5.73e-48,150,378
"A0A0D9QVE1","P11801",99.528,422,424,2,0,0,422,99.53,1,424,424,100,100,1,424,424,0,875,2260
"A0A0D9QVE2","Q9UJU2",99.392,327,329,2,0,0,328,99.7,3,331,331,99,99,71,399,399,0,676,1743
"A0A0D9QVE3","Q8N9I0",74.353,316,425,100,2,9,345,81.18,25,447,447,95,95,2,419,419,0,563,1451
"A0A0D9QVE4","Q6P2D8",95.202,754,792,38,0,0,767,96.84,1,792,792,100,100,1,792,792,0,1529,3958
"A0A0D9QVE5","P40313",95.142,235,247,12,0,0,241,97.57,22,268,268,92,92,18,264,264,2.46e-173,478,1230
"A0A0D9QVE6","Q16836",96.815,304,314,10,0,0,310,98.73,1,314,314,100,100,1,314,314,0,622,1605
"A0A0D9QVE7","Q8IVL1",49.174,536,1090,445,36,109,708,64.95,2,1001,1022,98,98,147,1217,2488,0,748,1930
"A0A0D9QVE8","Q7Z449",98.346,535,544,9,0,0,540,99.26,1,544,544,100,100,1,544,544,0,1105,2857
"A0A0D9QVE9","Q8NHU3",99.452,363,365,2,0,0,364,99.73,1,365,365,100,100,1,365,365,0,755,1950
"A0A0D9QVF0","O43252",99.679,622,624,2,0,0,622,99.68,1,624,624,100,100,1,624,624,0,1304,3374
"A0A0D9QVF1","P40306",97.436,266,273,7,0,0,269,98.53,1,273,273,100,100,1,273,273,0,540,1392
"A0A0D9QVF2","Q9UBU2",97.683,253,259,6,0,0,255,98.46,1,259,259,100,100,1,259,259,0,520,1338
"A0A0D9QVF3","P56470",66.975,217,324,100,2,7,242,74.69,1,318,318,100,100,1,323,323,2.94e-138,394,1011
"A0A0D9QVF4","P0DJR0",95.392,207,217,10,0,0,212,97.7,1,217,217,100,100,1,217,217,1.88e-158,436,1122
"A0A0D9QVF5","Q12904",97.436,304,312,8,0,0,308,98.72,100,411,411,76,76,1,312,312,0,619,1596
"A0A0D9QVF6","Q96AV8",97.585,889,911,21,1,1,897,98.46,1,910,910,100,100,1,911,911,0,1800,4663
"A0A0D9QVF7","Q8TEA7",98.544,880,893,13,0,0,891,99.78,1,893,893,100,100,1,893,893,0,1820,4715
"A0A0D9QVF8","P0C7W0",91.195,145,159,12,2,2,148,93.08,1,159,238,67,67,1,157,189,1.75e-86,254,649
"A0A0D9QVF9","P13598",84,231,275,44,0,0,247,89.82,1,275,275,100,100,1,275,275,9.71e-173,477,1228
"A0A0D9QVG0","Q8NCN4",96.914,471,486,15,0,0,478,98.35,1,486,486,100,100,223,708,708,0,952,2461
"A0A0D9QVG1","Q6UXI9",89.542,548,612,15,3,49,553,90.36,1,610,610,100,100,1,565,565,0,1097,2836
"A0A0D9QVG2","Q6WN34",98.368,422,429,7,0,0,424,98.83,1,429,429,100,100,1,429,429,0,859,2220
"A0A0D9QVG3","P47929",88.971,121,136,14,1,1,125,91.91,1,135,135,100,100,1,136,136,3.11e-84,242,617
"A0A0D9QVG4","O75460",98.671,965,978,11,2,2,973,99.49,1,977,977,100,100,1,977,977,0,1998,5177
"A0A0D9QVG5","Q8NEC7",97.946,620,633,13,0,0,626,98.89,1,633,633,100,100,1,633,633,0,1278,3308
"A0A0D9QVG6","Q96CB8",98.918,457,462,5,0,0,461,99.78,1,462,462,100,100,1,462,462,0,919,2374
"A0A0D9QVG7","Q8IWB9",97.249,1096,1127,31,0,0,1106,98.14,1,1127,1127,100,100,1,1127,1127,0,2233,5786
"A0A0D9QVG8","Q9NXL2",97.982,534,545,11,0,0,539,98.9,1,545,545,100,100,233,777,777,0,1112,2875
"A0A0D9QVG9","P47929",94.545,104,110,6,0,0,106,96.36,1,110,110,100,100,27,136,136,8.99e-74,214,546
"A0A0D9QVH0","Q15054",96.567,450,466,16,0,0,456,97.85,1,466,466,100,100,1,466,466,0,884,2284
"A0A0D9QVH1","Q9NXL2",97.717,214,219,5,0,0,215,98.17,1,219,219,100,100,1,219,777,4.56e-150,435,1119
"A0A0D9QVH2","P16284",91.463,675,738,63,0,0,704,95.39,1,738,738,100,100,1,738,738,0,1361,3523
"A0A0D9QVH3","Q6ZSI9",95.41,686,719,31,1,2,699,97.22,1,717,717,100,100,1,719,719,0,1331,3445
"A0A0D9QVH4","Q7Z6M3",88.63,304,343,39,0,0,320,93.29,1,343,343,100,100,1,343,343,0,600,1548
"A0A0D9QVH5","A6NK58",96.104,222,231,9,0,0,224,96.97,1,231,231,100,100,1,231,231,9.74e-161,443,1140
"A0A0D9QVH6","Q9H2U2",97.838,181,185,4,0,0,182,98.38,1,185,185,100,100,150,334,334,1.51e-133,376,966
"A0A0D9QVH7","P04180",98.396,368,374,6,0,0,370,98.93,1,374,374,100,100,48,421,440,0,762,1967
"A0A0D9QVH8","Q6N021",96.703,1936,2002,66,0,0,1963,98.05,1,2002,2002,100,100,1,2002,2002,0,4019,10424
"A0A0D9QVH9","Q16527",100,193,193,0,0,0,193,100,1,193,193,100,100,1,193,193,2.43e-143,396,1017
"A0A0D9QVI0","Q9H2H0",100,198,198,0,0,0,198,100,1,198,198,100,100,1,198,198,3.55e-146,404,1037
"A0A0D9QVI1","Q6PCE3",99.357,618,622,4,0,0,620,99.68,1,622,622,100,100,1,622,622,0,1295,3350
"A0A0D9QVI2","P29371",98.056,454,463,9,0,0,456,98.49,1,463,463,100,100,1,463,465,0,941,2433
"A0A0D9QVI3","Q7Z4N8",98.346,535,544,9,0,0,539,99.08,1,544,544,100,100,1,544,544,0,1107,2862
"A0A0D9QVI4","Q9UHN1",96.907,470,485,15,0,0,478,98.56,1,485,485,100,100,1,485,485,0,974,2517
"A0A0D9QVI5","Q8IUH5",100,632,632,0,0,0,632,100,1,632,632,100,100,1,632,632,0,1328,3438
"A0A0D9QVI6","P17844",100,614,614,0,0,0,614,100,1,614,614,100,100,1,614,614,0,1285,3325
"A0A0D9QVI7","Q9H2X9",69.05,763,1105,286,10,56,886,80.18,35,1085,1085,97,97,37,1139,1139,0,1550,4013
"A0A0D9QVI8","Q02224",92.366,121,131,9,1,1,124,94.66,1,131,151,87,87,1,130,2701,1.16e-74,241,615
"A0A0D9QVI9","Q9H4B8",94.07,460,489,28,1,1,470,96.11,26,514,514,95,95,1,488,488,0,861,2225
"A0A0D9QVJ0","O43707",100,911,911,0,0,0,911,100,1,911,911,100,100,1,911,911,0,1900,4922
"A0A0D9QVJ1","Q02224",58.769,1022,1739,525,22,192,1262,72.57,505,2234,2234,77,77,1146,2701,2701,0,1773,4591
"A0A0D9QVJ2","Q9BZF1",98.226,886,902,3,1,13,888,98.45,24,925,925,98,98,1,889,889,0,1827,4733
"A0A0D9QVJ3","Q9Y570",100,321,321,0,0,0,321,100,19,339,339,95,95,66,386,386,0,663,1711
"A0A0D9QVJ4","Q9UBQ5",100,218,218,0,0,0,218,100,1,218,218,100,100,1,218,218,1.06e-166,457,1176
"A0A0D9QVJ5","Q4AC94",92.168,2177,2362,175,6,10,2232,94.5,1,2361,2361,100,100,1,2353,2353,0,4379,11357
"A0A0D9QVJ6","Q8TAM1",93.232,675,724,44,2,5,691,95.44,1,720,720,100,100,1,723,723,0,1388,3593
"A0A0D9QVJ7","Q96GE4",94.762,778,821,43,0,0,793,96.59,1,821,821,100,100,1,821,821,0,1597,4134
"A0A0D9QVJ8","Q9Y4K4",44.903,392,873,399,16,82,544,62.31,41,867,869,95,95,2,838,846,0,741,1914
"A0A0D9QVJ9","P55209",99.727,365,366,1,0,0,366,100,1,366,373,98,98,1,366,391,0,741,1914
"A0A0D9QVK0","Q9HCE7",80.728,377,467,82,3,8,418,89.51,12,474,474,98,98,295,757,757,0,786,2029
"A0A0D9QVK1","Q9H4A9",74.447,303,407,97,3,7,348,85.5,1,400,401,99,99,80,486,486,0,617,1590
"A0A0D9QVK2","Q86W34",93.075,336,361,24,1,1,345,95.57,1,361,361,100,100,1,360,360,0,680,1755
"A0A0D9QVK3","Q13601",98.425,375,381,6,0,0,379,99.48,1,381,381,100,100,1,381,381,0,758,1957
"A0A0D9QVK4","Q9BUT1",99.13,228,230,2,0,0,230,100,1,230,230,100,100,1,230,245,2.54e-172,473,1217
"A0A0D9QVK5","Q9H4A9",93.496,460,492,26,1,6,471,95.73,1,492,492,100,100,1,486,486,0,918,2372
"A0A0D9QVK6","P48060",95.113,253,266,13,0,0,258,96.99,1,266,266,100,100,1,266,266,0,533,1374
"A0A0D9QVK7","Q86UD5",98.883,531,537,6,0,0,533,99.26,1,537,537,100,100,1,537,537,0,1064,2751
"A0A0D9QVK8","Q9NX74",98.377,485,493,8,0,0,490,99.39,1,493,493,100,100,1,493,493,0,1003,2592
"A0A0D9QVK9","Q4G1C9",94.158,274,291,17,0,0,283,97.25,1,291,344,85,85,1,291,344,0,553,1426
"A0A0D9QVL0","Q14344",100,377,377,0,0,0,377,100,1,377,377,100,100,1,377,377,0,781,2017
"A0A0D9QVL1","Q4ZJI4",93.01,479,515,36,0,0,497,96.5,1,515,515,100,100,1,515,515,0,941,2433
"A0A0D9QVL2","O75916",98.665,665,674,6,1,3,671,99.55,1,671,671,100,100,1,674,674,0,1391,3600
"A0A0D9QVL3","Q6UWM5",87.603,212,242,28,1,2,228,94.21,1,240,240,100,100,1,242,242,2.46e-163,451,1159
"A0A0D9QVL4","Q8N5K1",98.519,133,135,2,0,0,133,98.52,1,135,135,100,100,1,135,135,1.39e-95,271,692
"A0A0D9QVL5","P21817",98.885,4257,4305,45,2,3,4275,99.3,1,4303,4303,100,100,1,4304,5038,0,8834,22923
"A0A0D9QVL6","O00462",96.701,850,879,29,0,0,862,98.07,1,879,879,100,100,1,879,879,0,1774,4596
"A0A0D9QVL7","Q9BXY5",94.6,508,537,29,0,0,524,97.58,1,537,554,97,97,20,556,557,0,1059,2738
"A0A0D9QVL8","P19838",98.555,955,969,13,1,1,959,98.97,1,969,969,100,100,1,968,968,0,1964,5089
"A0A0D9QVL9","P55916",96.154,300,312,12,0,0,303,97.12,1,312,312,100,100,1,312,312,0,622,1605
"A0A0D9QVM0","P55851",98.382,304,309,5,0,0,307,99.35,1,309,309,100,100,1,309,309,0,628,1619
"A0A0D9QVM1","Q9C0K1",99.783,459,460,1,0,0,459,99.78,1,460,460,100,100,1,460,460,0,934,2415
"A0A0D9QVM2","Q8TDF6",96.88,652,673,21,0,0,657,97.62,1,673,673,100,100,1,673,673,0,1337,3459
"A0A0D9QVM3","P59910",95.425,292,306,12,1,2,297,97.06,44,349,349,88,88,13,316,316,0,592,1527
"A0A0D9QVM4","Q8NDB2",92.147,704,764,57,2,3,730,95.55,1,764,764,100,100,25,785,785,0,1383,3579
"A0A0D9QVM5","Q9BRP4",97.704,383,392,9,0,0,386,98.47,1,392,392,100,100,1,392,392,0,783,2022
"A0A0D9QVM6","Q9NYJ1",93.103,81,87,6,0,0,85,97.7,1,87,87,100,100,1,87,87,1.42e-56,168,426
"A0A0D9QVM7","Q17RN3",96.954,191,197,6,0,0,193,97.97,1,197,198,99,99,153,349,349,4.23e-135,381,979
"A0A0D9QVM8","Q12968",97.611,613,628,15,0,0,620,98.73,6,633,637,99,99,31,658,1075,0,1264,3271
"A0A0D9QVM9","Q96GC5",95.735,202,211,9,0,0,204,96.68,1,211,212,99,99,1,211,212,1.42e-148,411,1056
"A0A0D9QVN0","Q2MJR0",98.54,405,411,4,1,2,408,99.27,13,423,423,97,97,1,409,410,0,795,2053
"A0A0D9QVN1","P20340",99.519,207,208,1,0,0,207,99.52,1,208,208,100,100,1,208,208,3.9e-155,427,1098
"A0A0D9QVN2","Q12968",97.074,365,376,11,0,0,369,98.14,23,398,398,94,94,700,1075,1075,0,717,1851
"A0A0D9QVN3","Q96PR1",99.843,637,638,1,0,0,637,99.84,1,638,638,100,100,1,638,638,0,1307,3382
"A0A0D9QVN4","Q9UF11",83.036,186,224,3,1,35,187,83.48,1,189,189,100,100,20,243,243,2.67e-132,370,949
"A0A0D9QVN5","Q9H6T0",96.957,701,723,12,1,10,702,97.1,3,715,715,99,99,5,727,727,0,1409,3647
"A0A0D9QVN6","Q92567",100,244,244,0,0,0,244,100,1,244,244,100,100,1,244,244,7.16e-173,475,1222
"A0A0D9QVN7","Q969Z4",96.047,413,430,17,0,0,417,96.98,1,430,430,100,100,1,430,430,0,828,2140
"A0A0D9QVN8","Q86UU5",87.353,594,680,57,5,29,603,88.68,1,679,679,100,100,1,652,652,0,814,2103
"A0A0D9QVN9","Q9UKU6",98.828,1012,1024,12,0,0,1018,99.41,44,1067,1067,96,96,1,1024,1024,0,2112,5471
"A0A0D9QVP0","Q8NCC3",98.786,407,412,5,0,0,410,99.51,1,412,412,100,100,1,412,412,0,840,2169
"A0A0D9QVP1","P48556",99.652,286,287,1,0,0,287,100,1,287,287,100,100,64,350,350,0,592,1527
"A0A0D9QVP2","Q92536",97.476,502,515,13,0,0,507,98.45,1,515,515,100,100,1,515,515,0,1025,2651
"A0A0D9QVP3","Q96PE2",95.644,1976,2066,87,2,3,1996,96.61,1,2066,2066,100,100,1,2063,2063,0,3648,9461
"A0A0D9QVP4","Q6ZRH7",89.922,1044,1161,108,2,9,1098,94.57,1,1154,1154,100,100,1,1159,1159,0,2139,5542
"A0A0D9QVP5","Q96CW6",97.087,300,309,9,0,0,304,98.38,1,309,309,100,100,1,309,309,0,609,1570
"A0A0D9QVP6","Q8TC07",98.119,678,691,13,0,0,684,98.99,1,691,691,100,100,1,691,691,0,1414,3661
"A0A0D9QVP7","Q08209",100,471,471,0,0,0,471,100,1,471,471,100,100,51,521,521,0,987,2552
"A0A0D9QVP8","Q9ULC0",85.606,226,264,35,3,3,239,90.53,1,264,264,100,100,1,261,261,1.29e-143,402,1034
"A0A0D9QVP9","O94868",98.514,729,740,11,0,0,734,99.19,1,740,740,100,100,1,740,740,0,1521,3939
"A0A0D9QVQ0","Q9NVM4",95.08,657,691,34,0,0,673,97.4,1,691,698,99,99,1,691,692,0,1371,3549
"A0A0D9QVQ1","Q9UL25",98.667,222,225,1,1,2,222,98.67,1,223,223,100,100,1,225,225,2.12e-165,454,1169
"A0A0D9QVQ2","Q96D03",100,193,193,0,0,0,193,100,1,193,193,100,100,1,193,193,2.94e-142,393,1010
"A0A0D9QVQ3","Q96HH6",97.321,327,336,9,0,0,333,99.11,76,411,411,82,82,1,336,336,0,659,1699
"A0A0D9QVQ4","Q8NAA4",94.203,585,621,34,1,2,590,95.01,1,621,621,100,100,1,619,619,0,1174,3037
"A0A0D9QVQ5","Q8TBM8",98.929,277,280,3,0,0,278,99.29,9,288,288,97,97,100,379,379,0,585,1508
"A0A0D9QVQ6","Q9NY59",98.626,646,655,9,0,0,648,98.93,1,655,655,100,100,1,655,655,0,1336,3458
"A0A0D9QVQ7","Q9UN19",98.929,277,280,3,0,0,280,100,1,280,280,100,100,1,280,280,0,582,1499
"A0A0D9QVQ8","Q8TF47",97.599,569,583,14,0,0,575,98.63,2,584,584,99,99,54,636,636,0,1177,3046
